iteration,norm
1,115.705466322662261
2,21.031740248358151
3,3.823364641321390
4,0.695057727478148
5,0.126356575966034
6,0.022970786937419
7,0.004175943208628
8,0.000759160809140
9,0.000138010885087
10,0.000025089568244
11,0.000004561138556
12,0.000000829189003
13,0.000000150741892
14,0.000000027404036
15,0.000000004981902
16,0.000000000905683
