iteration,norm
1,36.552334871706442
2,6.633492562354951
3,1.204249281439153
4,0.218638079945904
5,0.039696479296462
6,0.007207546884708
7,0.001308665149323
8,0.000237614612982
9,0.000043143966507
10,0.000007833728307
11,0.000001422387386
12,0.000000258266350
13,0.000000046894078
14,0.000000008514677
15,0.000000001546031
16,0.000000000280716
