iteration,norm
1,163.641945585156577
2,29.747748764497427
3,5.408258332715805
4,0.983249342284882
5,0.178760198874421
6,0.032499637957424
7,0.005908626836157
8,0.001074223993872
9,0.000195300484299
10,0.000035506833052
11,0.000006455363093
12,0.000001173625429
13,0.000000213372493
14,0.000000038792469
15,0.000000007052717
16,0.000000001282229
17,0.000000000233118
